sta_code,box_id,sku_code,position,rotation,utilization,is_rotated,rotation_type,error
TBNK2309162749,35x23x13,FD2377-010,"[Decimal('0'), Decimal('0'), Decimal('2')]",0.0,41.73913043478260869565217391,True,0,
TBNK2309162749,35x23x13,FD2377-010,"[Decimal('0'), Decimal('0'), Decimal('4')]",0.0,41.73913043478260869565217391,True,0,
TBNK2309162749,35x23x13,FD2377-010,"[Decimal('0'), Decimal('0'), Decimal('6')]",0.0,41.73913043478260869565217391,True,0,
TBNK2309162749,35x23x13,DV4345-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
TBNK2309162749,37x26x13,DV2436-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,90.95634095634095634095634096,True,0,
TBNK2309162823,40x28x16,DV9089-200,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.26562500,True,0,
TBNK2309162823,42x30x18,DD1238-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.858906525573192239858906526,True,0,
TBNK2309162850,35x23x13,FB5369-072,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.816053511705685618729096990,True,0,
TBNK2309162850,35x23x13,DV1033-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,49.19254658385093167701863354,True,0,
TBNK2309162850,35x23x13,DD0234-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,49.19254658385093167701863354,True,0,
TBNK2309162850,35x23x13,BQ4632-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,49.19254658385093167701863354,True,0,
TBNK2309162850,35x23x13,DQ9624-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,49.19254658385093167701863354,True,0,
TBNK2309162850,35x23x13,DC0496-004,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,64.21404682274247491638795987,True,0,
TBNK2309162868,40x28x16,DV9089-200,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.26562500,True,0,
TBNK2309162868,42x30x18,DD1238-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.858906525573192239858906526,True,0,
TBNK2309162881,35x23x13,FN4292-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,69.31677018633540372670807453,True,0,
TBNK2309162881,40x28x16,DX3337-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,15.937500,True,0,
TBNK2309162881,42x30x18,DB9976-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,9.717813051146384479717813051,True,0,
TBNK2309162881,42x30x18,DB9976-010,"[Decimal('0'), Decimal('0'), Decimal('1')]",0.0,9.717813051146384479717813051,True,0,
TBNK2309162908,35x23x13,CZ7836-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,49.19254658385093167701863354,True,0,
TBNK2309162908,54x45x36,DD0627-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,34.95198902606310013717421125,True,0,
TBNK2309162908,54x45x36,DD0627-010,"[Decimal('0'), Decimal('0'), Decimal('7')]",0.0,34.95198902606310013717421125,True,0,
TBNK2309162936,40x28x16,DV9089-200,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.26562500,True,0,
TBNK2309162936,42x30x18,DD1238-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.858906525573192239858906526,True,0,
TBNK2309163046,35x23x13,DR6192-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
TBNK2309163046,37x26x13,DX1428-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,22.18934911242603550295857988,True,0,
TBNK2309163812,35x23x13,SX4863-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.10033444816053511705685619,True,0,
TBNK2309163812,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309163812,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309163819,35x23x13,SX4863-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.10033444816053511705685619,True,0,
TBNK2309163819,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309163819,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309163825,35x23x13,SX4863-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.10033444816053511705685619,True,0,
TBNK2309163825,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309163825,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309163832,35x23x13,AR4999-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,86.26851409460105112279025323,True,0,
TBNK2309163832,35x23x13,CJ1679-101,"[Decimal('0'), Decimal('0'), Decimal('1')]",0.0,86.26851409460105112279025323,True,0,
TBNK2309163832,40x28x16,FD0402-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,19.58705357142857142857142857,True,0,
TBNK2309163832,52x40x17,FN3715-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,6.334841628959276018099547511,True,0,
TBNK2309163870,35x23x13,CT2405-606,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
TBNK2309163870,35x23x13,CT2405-606,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
TBNK2309163870,40x28x16,DX1488-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,11.87500,True,0,
TBNK2309163881,35x23x13,DV7210-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
TBNK2309163881,37x26x13,SX7677-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,38.66943866943866943866943867,True,0,
TBNK2309163881,52x40x17,DM6334-289,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,33.08823529411764705882352941,True,0,
TBNK2309164525,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309164525,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309164525,35x23x13,DV5477-600,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
TBNK2309164525,35x23x13,DV5477-600,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
TBNK2309164525,42x30x18,DB0490-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.555555555555555555555555556,True,0,
TBNK2309164641,35x23x13,SX4863-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.10033444816053511705685619,True,0,
TBNK2309164641,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309164641,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309164655,35x23x13,SX4863-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.10033444816053511705685619,True,0,
TBNK2309164655,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309164655,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309165099,35x23x13,DC3729-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309165099,35x23x13,DV3949-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
TBNK2309165099,37x26x13,SX7678-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,31.18503118503118503118503119,True,0,
TBNK2309165099,42x30x18,FJ2449-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,17.46031746031746031746031746,True,0,
TBNK2309165207,35x23x13,DA6934-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,9.632107023411371237458193980,True,0,
TBNK2309165207,35x23x13,DX6865-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
TBNK2309165207,37x26x13,DR6771-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,12.79385894770510155125539741,True,0,
TBNK2309165207,40x28x16,DV9858-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.937500,True,0,
TBNK2309165269,35x23x13,FD2857-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,20.64022933588150979455327281,True,0,
TBNK2309165269,35x23x13,DH9394-800,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,58.86287625418060200668896321,True,0,
TBNK2309165269,37x26x13,FD5366-450,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.373420758036142651527266912,True,0,
TBNK2309165269,42x30x18,FD2923-532,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,19.43562610229276895943562610,True,0,
TBNK2309165298,35x23x13,DV4022-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
TBNK2309165298,40x28x16,FD0064-113,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.670758928571428571428571429,True,0,
TBNK2309165298,42x30x18,FJ2349-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.291005291005291005291005291,True,0,
TBNK2309165298,54x45x36,DV9737-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,16.80384087791495198902606310,True,0,
TBNK2309165310,35x23x13,DH4058-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,33.25370281892021022455805065,True,0,
TBNK2309165310,35x23x13,FN7807-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.68084089823220258002866699,True,0,
TBNK2309165325,35x23x13,DH5128-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
TBNK2309165325,35x23x13,DH5128-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
TBNK2309165325,42x30x18,FJ7710-133,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.894179894179894179894179894,True,0,
TBNK2309165779,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309165779,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309165779,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309165779,42x30x18,AR5005-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.731040564373897707231040564,True,0,
TBNK2309166093,35x23x13,BV2714-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.045389393215480172001911132,True,0,
TBNK2309166093,35x23x13,DH2987-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
TBNK2309166093,42x30x18,DO7391-133,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.026455026455026455026455026,True,0,
TBNK2309166733,35x23x13,FN7808-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
TBNK2309166733,35x23x13,DD1391-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,85.77161968466316292403248925,True,0,
TBNK2309166733,42x30x18,DX0618-077,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,10.05291005291005291005291005,True,0,
TBNK2309167037,37x26x13,FQ3660-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.797217335678874140412601951,True,0,
TBNK2309167037,40x28x16,DO2033-480,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,11.14955357142857142857142857,True,0,
TBNK2309167061,35x23x13,SP0040-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,21.42379359770664118490205447,True,0,
TBNK2309167061,35x23x13,FB2894-101,"[Decimal('17'), Decimal('0'), Decimal('0')]",1.0,21.42379359770664118490205447,True,1,
TBNK2309167408,35x23x13,FB7953-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,95.02150023889154323936932633,True,0,
TBNK2309167408,35x23x13,DJ5422-801,"[Decimal('0'), Decimal('0'), Decimal('1')]",0.0,95.02150023889154323936932633,True,0,
TBNK2309167617,35x23x13,DR0148-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
TBNK2309167617,35x23x13,DR0148-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
TBNK2309167617,40x28x16,SX7676-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,31.64062500,True,0,
TBNK2309170301,35x23x13,FN8507-800,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.20066889632107023411371237,True,0,
TBNK2309170301,54x45x36,DX9786-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.37037037037037037037037037,True,0,
TBNK2309170301,54x45x36,DX9786-100,"[Decimal('0'), Decimal('0'), Decimal('6')]",0.0,30.37037037037037037037037037,True,0,
TBNK2309170355,35x23x13,FN8507-800,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.20066889632107023411371237,True,0,
TBNK2309170355,54x45x36,DX9786-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.37037037037037037037037037,True,0,
TBNK2309170355,54x45x36,DX9786-100,"[Decimal('0'), Decimal('0'), Decimal('6')]",0.0,30.37037037037037037037037037,True,0,
TBNK2309170440,35x23x13,AR5007-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,47.70186335403726708074534161,True,0,
TBNK2309170440,35x23x13,AR5007-100,"[Decimal('0'), Decimal('0'), Decimal('3')]",0.0,47.70186335403726708074534161,True,0,
TBNK2309170440,35x23x13,AR5007-100,"[Decimal('0'), Decimal('0'), Decimal('6')]",0.0,47.70186335403726708074534161,True,0,
TBNK2309170440,35x23x13,AR5007-100,"[Decimal('0'), Decimal('0'), Decimal('9')]",0.0,47.70186335403726708074534161,True,0,
TBNK2309170440,37x26x13,DJ6013-104,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
TBNK2309170442,35x23x13,FN8507-800,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.20066889632107023411371237,True,0,
TBNK2309170442,54x45x36,DX9786-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.37037037037037037037037037,True,0,
TBNK2309170442,54x45x36,DX9786-100,"[Decimal('0'), Decimal('0'), Decimal('6')]",0.0,30.37037037037037037037037037,True,0,
TBNK2309170773,35x23x13,FQ1981-063,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,3.363592928810320114667940755,True,0,
TBNK2309170773,35x23x13,DX9012-300,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,92.30769230769230769230769231,True,0,
TBNK2309170782,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309170782,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309170782,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309170782,35x23x13,DV5477-600,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
TBNK2309170782,42x30x18,DB0490-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.555555555555555555555555556,True,0,
TBNK2309170807,35x23x13,DV4345-040,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,83.24892498805542283803153368,True,0,
TBNK2309170807,35x23x13,DV4345-040,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,83.24892498805542283803153368,True,0,
TBNK2309170807,35x23x13,DV4345-040,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,83.24892498805542283803153368,True,0,
TBNK2309170807,35x23x13,DV4345-040,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,83.24892498805542283803153368,True,0,
TBNK2309170807,40x28x16,FN7406-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,29.5312500,True,0,
TBNK2309171238,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,60.20066889632107023411371237,True,0,
TBNK2309171238,42x30x18,DM6184-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,8.994708994708994708994708995,True,0,
TBNK2309171238,52x40x17,FB7805-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,10.25735294117647058823529412,True,0,
TBNK2309171357,35x23x13,DR8786-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
TBNK2309171357,37x26x13,DD2795-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,28.06652806652806652806652807,True,0,
TBNK2309171383,35x23x13,DR5095-973,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,50.43478260869565217391304348,True,0,
TBNK2309171383,37x26x13,DJ6013-104,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,82.90420598112905805213497521,True,0,
TBNK2309171813,35x23x13,SP0040-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,21.42379359770664118490205447,True,0,
TBNK2309171813,35x23x13,FB2894-101,"[Decimal('17'), Decimal('0'), Decimal('0')]",1.0,21.42379359770664118490205447,True,1,
TBNK2309171842,35x23x13,AR5007-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,11.92546583850931677018633540,True,0,
TBNK2309171842,35x23x13,DH3162-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
TBNK2309171842,42x30x18,AR5007-410,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,5.026455026455026455026455026,True,0,
TBNK2309172191,40x28x16,FB3354-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,63.53236607142857142857142857,True,0,
TBNK2309172191,40x28x16,FB3354-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,63.53236607142857142857142857,True,0,
TBNK2309172191,52x40x17,DV1296-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,22.05882352941176470588235294,True,0,
TBNK2309172256,35x23x13,DR5670-003,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.62398471094123268036311515,True,0,
TBNK2309172256,42x30x18,AR5005-063,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,4.858906525573192239858906526,True,0,
TBNK2309172600,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
TBNK2309172600,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
TBNK2309172600,52x40x17,DV1296-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,22.05882352941176470588235294,True,0,
TBNK2309172624,35x23x13,DV0834-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309172624,35x23x13,DV0788-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
TBNK2309172624,52x40x17,DV1296-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,22.05882352941176470588235294,True,0,
TBNK2309172649,35x23x13,DV3853-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,84.39560439560439560439560440,True,0,
TBNK2309172649,40x28x16,FB7933-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,20.0,True,0,
TBNK2309172687,35x23x13,DH3162-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,0,True,0,
TBNK2309172687,35x23x13,DH3162-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,0,True,0,
TBNK2309172687,35x23x13,DH3162-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,0,True,0,
TBNK2309172687,35x23x13,DH3162-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,0,True,0,
TBNK2309172687,42x30x18,BV2667-063,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,10.05291005291005291005291005,True,0,
TBNK2309172834,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309172834,35x23x13,DN2158-101,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309172834,37x26x13,DD2795-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,26.86710379018071325763633456,True,0,
TBNK2309173519,Error,,,,N/A,N/A,N/A,Unable to pack items due to fitting constraints.
TBNK2309173575,35x23x13,FV2874-690,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,39.44577161968466316292403249,True,0,
TBNK2309173575,35x23x13,DA5382-115,"[Decimal('10'), Decimal('0'), Decimal('0')]",0.0,39.44577161968466316292403249,True,0,
TBNK2309173639,35x23x13,DV3944-343,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,21.78690874343048256091734353,True,0,
TBNK2309173639,35x23x13,AC2093-046,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,21.78690874343048256091734353,True,0,
TBNK2309173639,35x23x13,FJ0980-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,92.30769230769230769230769231,True,0,
TBNK2309173639,37x26x13,DM1814-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,11.89828882136574444266751959,True,0,
TBNK2309173639,37x26x13,DM1814-012,"[Decimal('0'), Decimal('0'), Decimal('1')]",0.0,11.89828882136574444266751959,True,0,
TBNK2309173745,35x23x13,CK2351-112,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,59.91399904443382704252269470,True,0,
TBNK2309173745,35x23x13,FJ5429-133,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,92.30769230769230769230769231,True,0,
TBNK2309173745,40x28x16,DX5074-911,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,40.0,True,0,
TBNK2309174099,35x23x13,DR6091-078,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,9.937888198757763975155279503,True,0,
TBNK2309174099,35x23x13,DR6091-078,"[Decimal('13'), Decimal('0'), Decimal('0')]",0.0,9.937888198757763975155279503,True,0,
TBNK2309174099,40x28x16,DJ6013-104,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.26562500,True,0,
TBNK2309174176,Error,,,,N/A,N/A,N/A,Unable to pack items due to fitting constraints.
TBNK2309174932,35x23x13,CT2405-606,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.67032967032967032967032967,True,0,
TBNK2309174932,35x23x13,FB7179-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,92.30769230769230769230769231,True,0,
TBNK2309174932,40x28x16,FQ0352-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,20.0,True,0,
TBNK2309174980,35x23x13,DZ2794-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,51.60057333970377448638318204,True,0,
TBNK2309174980,35x23x13,FQ1304-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.68084089823220258002866699,True,0,
TBNK2309174980,35x23x13,DX9655-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.20353559483994266602962255,True,0,
TBNK2309174980,35x23x13,DX9655-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,78.20353559483994266602962255,True,0,
TBNK2309174980,52x40x17,DA2123-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,24.25056561085972850678733032,True,0,
TBNK2309175001,35x23x13,SX4863-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,30.10033444816053511705685619,True,0,
TBNK2309175001,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309175001,35x23x13,DD9682-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309175032,37x26x13,DH4058-302,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,28.78618263233647849032464417,True,0,
TBNK2309175032,37x26x13,FB7179-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,86.07068607068607068607068607,True,0,
TBNK2309175032,37x26x13,DJ6013-104,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.81288981288981288981288981,True,0,
TBNK2309175083,35x23x13,DC7695-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,54.46727185857620640229335882,True,0,
TBNK2309175083,42x30x18,DR6323-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,10.31746031746031746031746032,True,0,
TBNK2309175092,35x23x13,FV5780-345,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,0,True,0,
TBNK2309175092,37x26x13,FQ0705-346,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,29.10602910602910602910602911,True,0,
TBNK2309175637,35x23x13,FB3354-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,79.46488294314381270903010033,True,0,
TBNK2309175637,52x40x17,FB7500-084,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,12.30769230769230769230769231,True,0,
TBNK2309175676,35x23x13,FD0820-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,67.08074534161490683229813665,True,0,
TBNK2309175676,35x23x13,DH9522-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,75.05016722408026755852842809,True,0,
TBNK2309175676,52x40x17,DM6620-011,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,3.331447963800904977375565611,True,0,
TBNK2309175711,35x23x13,FJ4228-100,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,72.84280936454849498327759197,True,0,
TBNK2309175711,35x23x13,CT2302-002,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,81.87290969899665551839464883,True,0,
TBNK2309175711,52x40x17,BA5957-010,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,24.70588235294117647058823529,True,0,
TBNK2309175742,35x23x13,DX5995-717,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,16.81796464405160057333970377,True,0,
TBNK2309175742,37x26x13,DR8786-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.81288981288981288981288981,True,0,
TBNK2309175742,37x26x13,DR8786-001,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,89.81288981288981288981288981,True,0,
TBNK2309175785,37x26x13,DJ6013-104,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,87.31808731808731808731808732,True,0,
TBNK2309175785,52x40x17,DQ5006-012,"[Decimal('0'), Decimal('0'), Decimal('0')]",0.0,6.487556561085972850678733032,True,0,
